index,epsilon,pvalue,gene,product
EFCAB8,0.4372666666666665,0.02393206105130052,EFCAB8,0.7088179673691685
CABP2,0.5727866666666667,0.059340625683881564,CABP2,0.7026075496835715
OR10G3_ENST00000303532.1,0.4408133333333333,0.02558576323440501,OR10G3,0.7017755422416094
TCP11L1,0.44816999999999996,0.02738893839035986,TCP11L1,0.7002319230202828
NTC_1252,0.7732833333333333,0.12624406857850326,NTC,0.6950185674307299
TTC21A,0.46362,0.03178494843978728,TTC21A,0.6944000629437417
WDR7,0.28622866666666663,0.003888674562579607,WDR7,0.6898678746615068
OR4C12_ENST00000335238.4,0.37616,0.014690594300739157,OR4C12,0.6894864723433051
NTC_3350,0.5497433333333333,0.05579743952649552,NTC,0.6890404490671758
KRTAP3-1,0.4574333333333333,0.0312683542367474,KRTAP3-1,0.6883891254621424
ACIN1_P2,0.3271686666666666,0.007950332634413717,ACIN1,0.6869281420737576
MDN1,0.5595221666666667,0.059432490715927974,MDN1,0.6859607863007291
NTC_3541,0.44881000000000004,0.029627785186829236,NTC,0.6859166877999208
POLR2L,0.7315155,0.11572030490385693,POLR2L,0.6851304172295327
MTF2,0.3509133333333333,0.011219266169364731,MTF2,0.6842934744490121
PRR9,0.5075066666666667,0.045143942887139334,PRR9,0.6827997292659278
ANKS1A,0.41348,0.02235023446224217,ANKS1A,0.6825388441549781
NTC_1558,0.70905,0.11078238479756904,NTC,0.6775180431379784
OGN_P2,0.3563353333333333,0.012782059689094108,OGN,0.6746850203604126
FAM177B_P2,0.4123466666666667,0.023129407400122138,FAM177B,0.6745313132363281
DRAP1,0.3290266666666667,0.008918521459595841,DRAP1,0.6744083073758448
SMAD2,0.30472550000000004,0.006138631550899157,SMAD2,0.6740309976458502
NTC_1470,0.6475799999999999,0.09188772114087736,NTC,0.6713737204861461
VEZF1,0.3291566666666667,0.00955998034874646,VEZF1,0.664746042217371
NPS,0.4195533333333333,0.026045161014853383,NPS,0.6646869984892363
ANKRD24,0.5973433333333333,0.07815795063375182,ANKRD24,0.6612751007245972
FER_P1,0.3102383333333333,0.007391833672927939,FER,0.6611947697168173
