sgRNA,counts
Elk1_-_20950478.23-P1P2,5353
Dnah2_-_69549040.23-ENSMUST00000108659.1,5352
Ern1_-_106487788.23-P1P2,5351
Apc2_+_80299150.23-P2,5351
Dlg4_+_70024007.23-P2,5350
Pon2_+_5298299.23-P1P2,5350
Xpnpep1_-_53038537.23-P1P2,5350
Mthfr_-_148041210.23-P2,5349
Txnip_+_96557964.23-P1P2,5347
Pum1_+_130663464.23-P1P2,5346
Neurod1_-_79456537.23-P1P2,5345
Kcnd3_+_105451927.23-P1P2,5344
Atf2_+_73892600.23-P1P2,5344
Uba5_+_104063058.23-P1P2,5344
Tbp_-_15499996.23-P1P2,5343
Klk6_-_43824595.23-P1P2,5343
Pvalb_-_78206175.23-P1,5343
Mbp_+_82554762.23-P1P2,5340
Dctn6_+_34108417.23-P1P2,5340
Gm7030_+_36129111.23-P1P2,5337
Mfsd8_+_40846646.23-P1P2,5337
Ccdc88a_-_29373688.23-P1P2,5336
Atp2a3_+_72961214.23-P1P2,5335
Wwox_+_114439694.23-P1P2,5335
Dagla_+_10304830.23-P1P2,5335
non-targeting_04321,5334
Oxr1_+_41789095.23-ENSMUST00000170127.1,5334
Apod_-_31314606.23-P1P2,5333
Timm8a1_-_134541842.23-P1P2,5332
Cwf19l1_-_44135791.23-P1P2,5330
Aqp4_+_15403601.23-P1P2,5330
Psen2_-_180256182.23-P1,5329
Ndufb8_+_44555362.23-P1P2,5329
Snca_-_60829244.23-P1P2,5328
Ccr2_+_124102198.23-P1P2,5328
Ubc_-_125389749.23-P1P2,5328
Sirt4_-_115484357.23-P1P2,5328
Atf4_+_80255865.23-P1P2,5328
Cyld_+_88697333.23-P1P2,5326
Morc2a_-_3649295.23-P1P2,5326
Naglu_+_101070131.23-P1P2,5325
Spg21_-_65460983.23-P1P2,5324
Padi4_-_140774219.23-P1,5324
Cd40lg_-_57212193.23-P1P2,5324
Lrp5_+_3686344.23-P1P2,5323
Ndufa7_+_33824857.23-P1P2,5323
Dnah10_+_124725161.23-P1P2,5323
Dnah10_+_124725180.23-P1P2,5321
Gjb1_+_101377336.23-P1P2,5320
Mpz_+_171155544.23-P1P2,5319
non-targeting_01168,5319
Ubqln2_-_153498227.23-P1P2,5319
Gtf2h1_-_46796138.23-P1P2,5319
Rpgrip1_+_52111190.23-P1P2,5318
Clcn7_+_25133432.23-P1P2,5318
Slc25a38_-_120110429.23-P1,5317
Hdac4_+_92148059.23-ENSMUST00000008995.8,5316
Ndufa2_+_36744413.23-P1P2,5313
Mgst3_-_167393588.23-P1P2,5312
Bscl2_+_8837538.23-P2,5312
Dcx_-_143933071.23-P1P2,5312
Bscl2_+_8837584.23-P2,5312
Nalcn_-_123627071.23-P1P2,5311
Sod1_+_90220781.23-P1P2,5310
Ifnb1_-_88522816.23-P1P2,5309
Kidins220_+_24974951.23-P1P2,5309
Serpini1_-_75557561.23-P1P2,5308
Nbn_-_15958037.23-P1P2,5307
Gchfr_+_119167835.23-P1P2,5306
Sorl1_-_42124071.23-P1P2,5306
Wnk1_-_120038639.23-P1P2,5306
Dkk2_-_132085365.23-P1P2,5306
Thg1l_+_45955383.23-P1P2,5305
Cox6b2_-_4752988.23-P1P2,5305
P2ry2_+_101011951.23-P1P2,5305
Vegfa_+_46032326.23-P1P2,5303
Atp5h_+_115419950.23-P1P2,5303
Adora1_-_134234785.23-P1P2,5303
Prps1l3_-_57230633.23-P1P2,5302
Atp5h_-_115419742.23-P1P2,5302
Rrm2_+_24708325.23-P1P2,5301
Nkx6-2_-_139582764.23-P1P2,5300
S100b_+_76253967.23-P1P2,5297
Casp8_-_58795450.23-P1P2,5297
Ache_+_137288361.23-P1P2,5296
Sdhc_+_171150557.23-P1P2,5295
Itm2b_-_73385239.23-P1,5295
Casp12_-_5345521.23-P1P2,5295
Pla2g6_+_79328114.23-P1P2,5293
Tsen2_-_115544999.23-P1P2,5293
Cyld_-_88697118.23-P1P2,5292
Cx3cr1_-_120068221.23-P1P2,5292
Dnah12_+_26771021.23-ENSMUST00000073309.4,5291
Ppp3cc_-_70289462.23-P1P2,5289
Sbf2_-_110614878.23-P1P2,5289
Prph_+_99055229.23-P1P2,5288
Fgd4_+_16600009.23-P1P2,5286
Ndrg2_+_51913359.23-P1P2,5286
Sema3c_+_17574741.23-P1P2,5286
Snx14_-_88438876.23-P1P2,5286
Atxn3_-_101957943.23-P1P2,5285
Psmd4_+_95042545.23-P1P2,5285
Serpina3n_-_104406723.23-P1P2,5285
Chrna7_-_63212147.23-P1P2,5284
Samd9l_-_3399475.23-P1P2,5284
Zfp106_+_120563792.23-P1P2,5283
Ywhag_-_135934544.23-P1P2,5283
Tmem184b_-_79403247.23-P1P2,5282
Cyp2d34_-_82620457.23-P1P2,5282
Park7_-_150909774.23-P1,5281
Cabin1_+_75764297.23-P1P2,5281
Slc44a1_+_53440525.23-P1P2,5280
Sptlc1_+_53377336.23-P1P2,5278
Fadd_-_144582390.23-P1P2,5276
Tmem240_-_155734871.23-P1P2,5276
Sncb_+_54766298.23-P1P2,5274
Ndufb11_+_20617050.23-P1P2,5274
Nt5c2_-_46962273.23-P1P2,5274
Pmp2_-_10197190.23-P1P2,5274
Fam168b_+_34842982.23-P1P2,5273
Chrm5_+_112480760.23-ENSMUST00000099589.2,5273
Casp3_-_46617501.23-P1P2,5273
Gosr2_-_103697512.23-P1P2,5273
Txnip_+_96557985.23-P1P2,5273
Pus1_-_110780534.23-P1P2,5272
Pde9a_-_31386292.23-P1P2,5271
Prx_-_27507833.23-P2,5271
Rgs10_-_128418122.23-P1P2,5271
Abhd12_+_150904657.23-P1P2,5271
Stc1_+_69029472.23-P1P2,5271
Vps41_-_18717318.23-P1P2,5268
Crat_+_30415457.23-P1P2,5267
Bicd2_-_49341641.23-P1P2,5267
Ern1_-_106487785.23-P1P2,5267
Pdxk_-_78464895.23-P1P2,5263
Nfe2l2_-_75704464.23-P1P2,5263
Ppp1r1b_-_98348717.23-P1P2,5262
Syt14_+_193035645.23-P1P2,5261
Exosc9_+_36552665.23-P1P2,5260
Gba2_+_43578821.23-P1P2,5259
non-targeting_00566,5259
Psmb4_+_94886922.23-P1P2,5258
Gap43_+_42340574.23-P1P2,5258
Kif5a_-_127263066.23-P1P2,5258
Exoc2_-_30974032.23-P1P2,5257
Anxa11_-_25842229.23-P1P2,5257
Lox_+_52529548.23-P1P2,5256
Matr3_+_35562280.23-P1P2,5256
non-targeting_03951,5256
Serpina3m_-_104387273.23-P1P2,5255
Pkd2_-_104459612.23-P1P2,5255
Syt1_+_109010847.23-P1P2,5255
Ndufs7_+_80249501.23-P1P2,5254
Ndufv3_+_31520211.23-P1P2,5254
Pde8b_+_95250219.23-P1,5254
Mul1_+_138434905.23-P1P2,5253
Cox4i2_+_152754202.23-P1P2,5253
Ube2g1_-_72607312.23-P1P2,5252
Ly6e_+_74955702.23-P1P2,5251
Dctn4_-_60526251.23-P1P2,5251
Gcdh_+_84893720.23-P1P2,5250
Atrx_-_105929086.23-P1P2,5250
Pnp_+_50944535.23-P1P2,5250
Wnt2_+_18030320.23-P1P2,5250
Psmd1_-_86064700.23-P1P2,5249
Map2k1_+_64253577.23-P1P2,5249
Sema6a_+_47368833.23-P1P2,5248
Ubqln4_+_88553834.23-P1P2,5247
Colec11_-_28623298.23-P1P2,5247
Ngb_-_87102314.23-P1P2,5247
Padi4_+_140774152.23-P1,5246
Kat2b_+_53567061.23-P1P2,5246
Ephb2_-_136835790.23-P1P2,5246
Hmox1_+_75093858.23-P1P2,5245
non-targeting_01386,5245
Ywhaq_+_21417532.23-P1P2,5244
Arih1_+_59486648.23-P1P2,5244
Mapk13_+_28769370.23-P1P2,5243
Atp5e_-_174464090.23-P1P2,5243
Tuba1c_-_99030019.23-P1P2,5243
Il6_+_30013325.23-P1P2,5241
Sv2a_+_96181228.23-P1P2,5240
Klc1_-_111758894.23-P1P2,5239
Hdac6_+_7947778.23-P1P2,5239
Plcb3_+_6969691.23-P1P2,5239
Vac14_-_110618651.23-P1P2,5237
Klc4_-_46645133.23-P1P2,5236
Tgm2_-_158146348.23-P1P2,5236
Sema6b_+_56133796.23-P2,5236
Rho_-_115932011.23-P1P2,5235
Pld3_+_27542737.23-P1,5234
Pvalb_-_78203976.23-P2,5234
Ptprc_-_138175231.23-P1P2,5233
Stxbp5l_-_37384903.23-P1P2,5232
S100a1_-_90514271.23-P1P2,5231
Cln6_-_62838855.23-P1P2,5231
Wnt4_-_137277565.23-P1P2,5231
Sptan1_+_29965674.23-P1P2,5231
Gpx8_-_113046368.23-P1P2,5230
Gstm2_-_107986423.23-P1P2,5230
Brca1_-_101551830.23-P1P2,5229
Psen2_+_180256206.23-P1,5228
Sds_+_120476584.23-P1P2,5227
Slc5a7_-_54298651.23-P1P2,5227
Hap1_+_100356048.23-P1P2,5225
Nfkb1_-_135691346.23-P1P2,5224
Sqstm1_+_50202952.23-P2,5223
Stmn1_-_134468433.23-P1,5222
Ar_-_98149759.23-P1P2,5220
Slc25a46_-_31609850.23-P1P2,5220
Uba7_-_107983016.23-P2,5219
Gjc2_+_59182735.23-P1P2,5219
Rac1_-_143527947.23-P1P2,5219
Uqcrc2_-_120635268.23-P1P2,5219
Slc2a1_-_119108844.23-P1P2,5218
Gpnmb_+_49036691.23-P1P2,5216
Serpina3n_-_104406769.23-P1P2,5216
Pnpla6_-_3515439.23-P1,5216
Tnf_-_35201750.23-P1P2,5215
Sema6a_+_47368845.23-P1P2,5214
Cox7c_+_86046574.23-P1P2,5213
Ndufa8_+_36049305.23-P1P2,5213
Hdac6_+_7947573.23-P1P2,5213
Ctrl_+_105933769.23-P1P2,5211
Spg7_-_123065731.23-P1P2,5211
Nptx1_+_119547712.23-P1P2,5211
Tubb5_-_35838222.23-P1P2,5210
Gad1_+_70562246.23-P1P2,5210
Tuba8_+_121210828.23-P1P2,5209
Cnr1_-_33924687.23-P1P2,5209
Ndufa4_-_11907272.23-P1P2,5209
Maneal_-_124862206.23-P1P2,5208
non-targeting_02054,5206
Pnpla6_-_3515465.23-P1,5206
Sirt7_-_120624964.23-P1P2,5206
Slc17a7_-_45163975.23-P1P2,5206
Fis1_-_136953330.23-P2,5205
Hk1_-_62340088.23-P1P2,5205
Sptan1_-_29965708.23-P1P2,5204
non-targeting_04268,5203
Elovl4_+_83806246.23-P1P2,5203
Aaas_+_102350603.23-P1P2,5203
Cxcr4_+_128592255.23-P1P2,5202
Clec16a_+_10545467.23-P1P2,5202
Hspa5_+_34772177.23-P1P2,5201
Homer1_-_93304183.23-P1P2,5201
Prdx3_+_60874446.23-P1P2,5201
Grm2_+_106656033.23-P1P2,5200
Mak16_-_31168686.23-P1P2,5199
Uqcrb_+_66905334.23-P1P2,5199
Xbp1_-_5521033.23-P1P2,5198
Cox6b1_+_30626021.23-P1P2,5197
Sncaip_+_52768281.23-P1P2,5197
Fgf14_+_124193020.23-ENSMUST00000026631.5,5197
Ntf5_-_45413732.23-P1P2,5197
Calm3_+_16923936.23-ENSMUST00000019514.9,5196
Prickle1_-_93519503.23-P2,5195
Trex1_+_109059143.23-P1P2,5194
Stmn1_-_134468406.23-P1,5193
Cd40_+_165055719.23-P1P2,5191
Ndufv1_+_4012630.23-P1P2,5190
Fat2_+_55336542.23-P1P2,5189
Dhtkd1_-_5942750.23-P1P2,5189
Actr1b_-_36709930.23-P1P2,5189
Capn2_-_182517391.23-P1P2,5189
non-targeting_00759,5188
Cd36_+_17835639.23-P1P2,5188
Glo1_+_30612423.23-P1P2,5187
Gsto1_+_47855053.23-P1P2,5187
Csnk1a1_-_61555371.23-P1P2,5186
Anxa5_-_36475595.23-P1P2,5186
Cox5a_-_57521287.23-P1P2,5186
Plxna4_+_32588181.23-P1P2,5186
Cast_-_74807948.23-P1P2,5185
Sox3_-_60893377.23-P1P2,5185
Tmprss4_+_45204006.23-P1P2,5184
Ascc1_+_60002866.23-P1P2,5181
Htr1a_-_105443647.23-P1P2,5180
Mthfr_+_148039185.23-P1,5179
Cox6a1_+_115348827.23-P1P2,5179
Sptlc3_-_139494208.23-P1P2,5178
Npc1_-_12236345.23-P1P2,5177
Foxo3_+_42276676.23-P1P2,5177
Ppara_-_85735815.23-P1P2,5176
Atm_+_53536602.23-P1P2,5175
Atg5_-_44268621.23-P1P2,5175
Epha8_+_136956560.23-P1P2,5175
Nos1_+_117841946.23-P1P2,5174
Slc44a1_+_53440484.23-P1P2,5172
Mthfr_-_148039178.23-P1,5172
Atp2a2_-_122502157.23-P1P2,5171
Elavl3_+_22051939.23-P1P2,5171
Gpx3_+_54902976.23-P1P2,5171
Tubb3_+_123411546.23-P1P2,5170
Tuba1a_-_98953483.23-P1P2,5170
Fzd7_+_59482174.23-P1P2,5169
Ndufa3_-_3617417.23-P1P2,5167
Hace1_+_45577892.23-P1P2,5166
Khdrbs1_-_129742206.23-P1P2,5166
Wnt4_+_137277725.23-P1P2,5165
Cav1_+_17307731.23-P1,5165
Coq7_+_118533287.23-P1P2,5164
Rreb1_-_37826062.23-P1P2,5163
Lyst_+_13590432.23-P1P2,5163
Adm_+_110628069.23-P1P2,5162
Sod1_-_90220795.23-P1P2,5162
Tuba4a_-_75219231.23-P1P2,5161
Exosc9_+_36552657.23-P1P2,5161
Rpgr_-_10216628.23-P1P2,5160
Cdk5_+_24423534.23-P1P2,5159
Slc25a46_+_31609882.23-P1P2,5159
A2m_-_121636302.23-P1P2,5159
Klc3_+_19404081.23-P2,5158
Cacna1c_+_118757922.23-ENSMUST00000112825.2,5158
Ryr1_-_29125066.23-P1P2,5157
Dvl2_-_70000839.23-P1P2,5155
Nipa1_-_56019493.23-P1P2,5154
Ndufa3_+_3617370.23-P1P2,5154
Serpina1c_-_103904565.23-P1P2,5153
Il13ra1_-_36112139.23-P1P2,5152
non-targeting_04047,5152
Rrm2_-_24708283.23-P1P2,5152
Egr2_+_67535563.23-P2,5151
Arsa_-_89476148.23-P1P2,5150
Map2_-_66322012.23-P2,5145
Zfyve26_+_79296264.23-P1P2,5145
Prdm8_+_98181076.23-P1P2,5145
Gsn_+_35256366.23-P1,5145
Fasl_-_161788140.23-P1P2,5144
Tfg_+_56717282.23-P1P2,5143
Notch3_+_32166883.23-P1P2,5142
Aif1_-_35172569.23-P1P2,5142
Ubqln4_+_88553813.23-P1P2,5141
Gpx8_-_113046358.23-P1P2,5141
Dpp6_-_27261980.23-P1,5141
Txn2_+_77927889.23-P2,5141
Asah1_-_41374575.23-P1P2,5141
Dnah7b_-_46067066.23-P1P2,5140
Slc1a1_+_28835170.23-P1P2,5139
Ndufb3_-_58586784.23-P1P2,5139
Pfn1_-_70654594.23-P1P2,5139
Ins2_-_142679705.23-P1,5139
non-targeting_03259,5138
Plcb4_-_135741862.23-ENSMUST00000110109.1,5137
Igf1_+_87861409.23-P2,5137
Fzd10_-_128600905.23-P1P2,5136
Slc7a6os_+_106210874.23-P1P2,5136
Atf6_-_170867721.23-P1P2,5136
Kif1c_+_70700686.23-P1P2,5135
Dnah7b_+_46067061.23-P1P2,5134
Sdha_+_74350194.23-P1P2,5134
Sema6b_+_56140350.23-P1,5134
Nefh_-_4947950.23-P1P2,5133
Elavl1_-_4325001.23-P1P2,5131
Dpp6_-_27049430.23-P2,5130
Nanog_-_122707612.23-P1P2,5129
Pde4a_+_21196785.23-P1,5129
Fyn_-_39369988.23-P1P2,5128
Dnah9_+_66168445.23-P1P2,5127
Tlr2_+_83841549.23-P1P2,5126
Slc52a3_+_151996543.23-P1,5126
Cd200_-_45408925.23-P1P2,5125
Apc_-_34247738.23-P2,5125
Cacna1f_-_7607170.23-P1P2,5124
Vrk1_-_106010306.23-P1P2,5124
Necab1_-_15149029.23-P1P2,5124
Tubb2b_-_34130143.23-P1P2,5124
Sos1_-_80480235.23-P1P2,5123
Tfpi2_+_3968320.23-P1P2,5123
Lrp6_-_134566761.23-P1P2,5123
Sirt1_+_63339002.23-P1P2,5122
Tppp_-_74009683.23-P1P2,5121
Slc12a1_-_125152715.23-P1P2,5121
Sirt3_+_140881770.23-P1P2,5119
Toe1_-_116807475.23-P1P2,5118
Snca_+_60829674.23-P1P2,5118
Dnah2_+_69544508.23-ENSMUST00000035539.5,5117
Cd200r4_+_44812037.23-P1P2,5117
Atp5h_-_115419906.23-P1P2,5116
Map2k3_+_60932108.23-P1P2,5116
Nr4a2_+_57124139.23-P2,5114
Cox7b2_+_71548226.23-P1P2,5114
Hgf_+_16554101.23-P1P2,5113
Pik3r4_+_105643062.23-P1P2,5112
Ywhae_+_75732983.23-P1P2,5112
Dnah5_-_28203742.23-P1P2,5111
Sybu_+_44752151.23-P1P2,5110
Nars2_+_96951611.23-P1P2,5109
Lrp5_+_3686518.23-P1P2,5109
Hap1_+_100356029.23-P1P2,5108
Fzd8_-_9213036.23-ENSMUST00000041080.5,5108
Fgf14_-_124193027.23-ENSMUST00000026631.5,5106
Ubc_-_125389680.23-P1P2,5105
Vamp2_+_69088545.23-P1P2,5104
Qprt_+_127121754.23-P1P2,5104
Syn1_-_20920870.23-P1P2,5103
Pvalb_-_78203988.23-P2,5103
Ubtf_+_102318959.23-P1P2,5103
Ubqln2_-_153498224.23-P1P2,5102
Sox3_-_60893345.23-P1P2,5102
Serpina3c_+_104153893.23-P1P2,5102
Atg5_-_44268589.23-P1P2,5101
Fosb_-_19309789.23-P1P2,5100
Msh2_-_87672601.23-P1P2,5100
Dnajc5_+_181520573.23-P1P2,5099
Slc6a4_-_76998628.23-P2,5099
Slc25a31_+_40708927.23-P1P2,5099
Atp13a2_+_140986947.23-P1P2,5099
Dnah12_-_26771069.23-ENSMUST00000073309.4,5098
Tsen34_+_3693822.23-P1P2,5098
Dnajc3_+_118937933.23-P1P2,5098
Pus1_-_110780562.23-P1P2,5098
Ccs_+_4839263.23-P1P2,5097
Hpdl_-_116821489.23-P1P2,5097
Myd88_+_119339975.23-P1P2,5097
Ucp2_+_100493444.23-P1,5096
Foxo3_+_42276687.23-P1P2,5096
Parp1_+_180568970.23-P1P2,5096
Psmd1_+_86064692.23-P1P2,5094
Uqcrc2_+_120635650.23-P1P2,5094
Ppt2_+_34627385.23-P1P2,5093
Cpt1c_+_44974803.23-P1P2,5093
Aldh18a1_+_40588361.23-P1P2,5093
Uqcrfs1_-_30545248.23-P1P2,5092
Cyp2d10_+_82406851.23-P1P2,5092
Ppp5c_+_17027611.23-P1P2,5091
Trrap_-_144768261.23-P1P2,5091
Serpina1a_+_103863499.23-P1P2,5090
Psma2_+_14613471.23-P1P2,5089
Kat5_+_5609852.23-P1P2,5089
Bcl2l1_+_152830422.23-P1,5088
Uba1_-_20658497.23-P2,5087
Prkar1b_+_139129666.23-P1P2,5086
Decr1_-_15945309.23-P1P2,5086
Pak3_-_143664438.23-P1,5086
Igf1_-_87859228.23-P1,5085
Uqcrq_+_53430789.23-P1P2,5085
Aplp1_+_30445482.23-P1P2,5084
Wnt7b_+_85581817.23-P1,5083
Ube2j1_+_33031580.23-P1P2,5082
Ube2l3_-_17201235.23-P1P2,5082
Nos2_-_78920838.23-P1P2,5081
Ralgps2_+_156939581.23-P1P2,5081
Fam168b_+_34842805.23-P1P2,5080
Ulk1_+_110810005.23-P1P2,5080
Dnajc13_-_104262891.23-P1P2,5080
Glp1r_+_30901856.23-P1P2,5078
Vdac1_-_52361298.23-P1P2,5076
Txndc5_-_38528387.23-P1P2,5075
Cox5a_+_57521334.23-P1P2,5074
Atxn10_+_85336473.23-P1P2,5073
Sdhd_+_50603785.23-P1P2,5073
Ndufb4_+_37654383.23-P1P2,5071
Pdha1_-_160138336.23-P1P2,5071
Pum1_-_130663402.23-P1P2,5071
Mog_+_37023254.23-P1P2,5070
Gch1_-_47189301.23-P1P2,5068
Ube3a_-_59228830.23-P1P2,5066
Med25_+_44892387.23-P1P2,5066
Ttc19_-_62281510.23-P1P2,5064
Ndufb2_+_39592646.23-P1P2,5063
Nrros_-_32165479.23-P1P2,5061
Pik3c3_-_30273123.23-P1P2,5061
Cox6b2_-_4752786.23-P1P2,5061
Anxa11_-_25842224.23-P1P2,5060
Disc1_+_125054188.23-P1P2,5060
Gpx2_-_76795444.23-P1P2,5059
Wnt5a_+_28505803.23-P1,5058
Serpina1b_-_103827828.23-P1P2,5057
Dlst_+_85110891.23-P1P2,5054
Fgd4_+_16600031.23-P1P2,5053
non-targeting_03856,5053
Cd200r3_+_44943927.23-P1P2,5052
Clu_-_65969805.23-P2,5051
Sct_+_141279094.23-P1P2,5051
Kcnc1_+_46396472.23-P1P2,5049
Arl6ip1_+_118129614.23-P1P2,5049
Scarb1_+_125340968.23-P1P2,5047
Eif2b2_-_85219702.23-P1P2,5047
Ctsb_+_63122695.23-P1P2,5047
Ar_-_98149738.23-P1P2,5046
Padi4_+_140750496.23-P2,5046
Sacs_+_61172997.23-P1P2,5046
Il2_+_37125689.23-P1P2,5045
Atl1_-_69893290.23-P1P2,5044
Ctnnb1_+_120933507.23-P1P2,5043
Ogt_+_101640121.23-P1P2,5043
Aaas_+_102350622.23-P1P2,5043
Dnah7a_+_53706770.23-P1P2,5043
Kat2b_-_53567022.23-P1P2,5042
Ptn_-_36810114.23-P1P2,5041
Map2_-_66322095.23-P2,5041
Serpina3i_-_104263119.23-P1P2,5040
Psmb7_+_38643800.23-P1P2,5039
Jph3_+_121730145.23-P1P2,5039
Nop56_-_130274481.23-P1P2,5039
Eif2s2_+_154892651.23-P1P2,5035
Cx3cr1_-_120068233.23-P1P2,5034
Trpc3_+_36690132.23-P1P2,5034
Atxn1_+_45964961.23-P1P2,5034
Xk_+_9272796.23-P1P2,5033
Gusb_+_130002829.23-P1P2,5033
Tubb6_-_67390921.23-P1P2,5032
Psma4_+_54950897.23-P1P2,5032
Il10_+_131020096.23-P1P2,5031
Pum1_-_130663434.23-P1P2,5030
Eno2_-_124769471.23-P1P2,5030
Irs1_+_82291127.23-P1P2,5029
Nop56_+_130274471.23-P1P2,5029
Cyp2u1_+_131303137.23-P1P2,5028
Eif2s1_+_78862253.23-P1P2,5028
Kcnd3_+_105451892.23-P1P2,5027
Slc5a7_-_54298713.23-P1P2,5027
Plxna4_-_32587983.23-P1P2,5026
Nptx1_-_119547563.23-P1P2,5025
Ifnb1_-_88522822.23-P1P2,5025
Ifnb1_+_88522782.23-P1P2,5020
Cisd2_-_135423374.23-P1P2,5020
Psmd4_+_95042506.23-P1P2,5020
Ntrk1_-_87795148.23-P1P2,5020
Prkca_+_108343633.23-P1P2,5020
Vamp2_+_69088515.23-P1P2,5019
Supt3_+_44777313.23-P1P2,5019
Padi2_-_140924346.23-P2,5016
Gapdh_-_125165356.23-P1P2,5016
Dnajb2_-_75236518.23-P1P2,5016
Ddah1_+_145758750.23-P1P2,5016
Pank2_+_131262592.23-P1P2,5016
Csnk1e_+_79441913.23-P1P2,5015
Srsf7_-_80207308.23-P1P2,5014
Itpr3_-_27057701.23-P1P2,5013
Mfn1_+_32529584.23-P1P2,5013
Uchl3_-_101654055.23-P1P2,5012
Sdhb_-_140961410.23-P1P2,5012
Slc30a10_+_185455115.23-P1P2,5010
Bag6_-_35135241.23-P1P2,5010
Mars2_+_55237436.23-P1P2,5010
Mfge8_-_79148973.23-P1P2,5009
Sdha_+_74350204.23-P1P2,5008
Chat_+_32460867.23-P1,5007
Dab1_+_104367665.23-P1P2,5006
Prph_+_99055209.23-P1P2,5005
Igf1_+_87861379.23-P2,5004
Setx_-_29125188.23-P1P2,5004
Ube3a_+_59228835.23-P1P2,5004
Hspa4_+_53300308.23-P1P2,5003
Nr4a2_+_57124053.23-P2,5003
Pabpc4_-_123282754.23-P1P2,5002
Lmx1b_+_33640799.23-P1P2,5001
Cnr2_+_135911942.23-P2,5000
Zap70_-_36762073.23-P1P2,4998
Atr_-_95857662.23-P1P2,4998
Plcb2_-_118728306.23-P1P2,4997
Trp73_+_154139807.23-P1,4997
Lcn2_-_32387711.23-P1P2,4996
non-targeting_04211,4996
Nlrp3_-_59542733.23-P2,4995
Fgf2_-_37348678.23-ENSMUST00000038885.3,4995
Adcyap1_+_93199390.23-P1P2,4994
Cxcl10_-_92348840.23-P1P2,4994
Hpgds_-_65144768.23-P1P2,4991
Atp1a3_-_25005803.23-P1P2,4991
Grm1_-_11082258.23-P1P2,4990
Cabin1_+_75764305.23-P1P2,4990
Apc_-_34247697.23-P2,4989
Trim2_-_84259725.23-P2,4987
Fyn_-_39369823.23-P1P2,4987
Egr2_-_67535550.23-P2,4987
Tmem240_-_155734874.23-P1P2,4987
Kat5_+_5610056.23-P1P2,4985
P2rx7_-_122643939.23-P1P2,4985
Polr3b_-_84622421.23-P1P2,4984
Calm2_-_87447053.23-ENSMUST00000040440.6,4983
Rab39b_-_75578160.23-P1P2,4982
Lingo1_-_56635270.23-P1P2,4981
Chmp2b_+_65562686.23-P1P2,4981
Lrriq3_-_155093543.23-P1P2,4981
Tgm6_+_130123346.23-P1P2,4981
Rasgrf1_+_89910180.23-P1P2,4980
Sptlc3_+_139494107.23-P1P2,4978
Atm_-_53536704.23-P1P2,4977
Ndufa13_-_69902860.23-P1P2,4977
Ern1_-_106487794.23-P1P2,4977
Slc6a4_+_77009337.23-P1,4977
Vwa3b_-_37153976.23-P1P2,4975
Kif5c_-_49619369.23-P1P2,4975
Dvl2_+_70000656.23-P1P2,4974
P4hb_-_120572824.23-P1P2,4973
Itm2b_+_73368394.23-P2,4973
Clcn7_+_25133464.23-P1P2,4972
Tubb3_+_123411575.23-P1P2,4972
Unc80_+_66468506.23-P1P2,4971
Elk1_+_20950574.23-P1P2,4971
Chchd10_+_75935955.23-P1P2,4971
Plxna4_+_32588136.23-P1P2,4968
Ids_-_70364884.23-P1P2,4968
Dnah14_-_181741482.23-ENSMUST00000160345.1,4967
Anp32a_-_62341377.23-P1P2,4966
Apc_+_34220978.23-P1,4965
Tmem63c_-_87026498.23-P1P2,4965
Dnah8_-_30624395.23-ENSMUST00000170651.1,4965
Ttbk2_+_120850345.23-P1P2,4964
"Oxr1_+_41447700.23-ENSMUST00000110297.2,ENSMUST00000090096.4",4961
non-targeting_01726,4960
Hmox1_+_75093685.23-P1P2,4960
Disc1_+_125054147.23-P1P2,4959
Chrm3_-_9878910.23-ENSMUST00000063093.9,4959
Nbr1_-_101552944.23-P1P2,4959
Psmc4_+_28050014.23-P1P2,4959
Lamc2_-_153186170.23-P1P2,4958
Cisd2_-_135423417.23-P1P2,4957
Ins2_+_142679645.23-P1,4956
Gpx6_-_21312276.23-P1P2,4956
non-targeting_01057,4954
Gcdh_+_84893527.23-P1P2,4954
Glrx_+_75839917.23-P1P2,4954
Mapk10_-_103211298.23-P1P2,4952
Dync1h1_+_110601501.23-P1P2,4952
Grin2d_-_45866637.23-P1,4952
Ap4s1_+_51691085.23-P1P2,4951
Pik3ca_-_32397298.23-P1P2,4950
Itpr1_-_108213232.23-P1P2,4950
Cacna1g_-_94473975.23-P1P2,4950
Atf6_-_170867691.23-P1P2,4948
Aicda_-_122553904.23-P1P2,4948
H2-M10.2_-_36286275.23-ENSMUST00000023845.6,4948
Uqcrc2_-_120635274.23-P1P2,4948
Bcl2l1_+_152831650.23-P2,4944
Cadm3_-_173367602.23-P1P2,4944
Gnb4_+_32616433.23-P1P2,4944
Dagla_+_10304597.23-P1P2,4943
Srrm2_-_23803252.23-P1P2,4943
Bak1_-_27028533.23-P1P2,4943
non-targeting_00810,4942
Fadd_+_144582409.23-P1P2,4942
2810006K23Rik_+_124328209.23-P1P2,4941
Hpdl_+_116821442.23-P1P2,4941
L1cam_+_73880731.23-P1P2,4941
Elk1_-_20950530.23-P1P2,4940
Pank1_-_34877765.23-P1P2,4939
"Oxr1_-_41447529.23-ENSMUST00000110297.2,ENSMUST00000090096.4",4939
Hif1a_+_73908046.23-P1P2,4938
Rmdn3_+_119156899.23-P1P2,4938
