sgRNA,counts
B3gnt1_+_5039290.23-P1P2,914
Tubgcp3_-_12672109.23-P1P2,914
Sp3_-_72979019.23-P1P2,913
Sgms1_-_32388375.23-P1,913
Prickle1_+_93595872.23-P1,913
Pcyt1a_+_32431000.23-P1P2,913
Fam83d_+_158768157.23-P1P2,912
Esrrg_-_187609047.23-P2,912
Pip5k1c_+_81292967.23-P1P2,912
Nudt5_-_5845313.23-P1P2,912
Pwp1_-_85872014.23-P1P2,911
A230050P20Rik_-_20868746.23-P1P2,911
Glt8d1_+_31001452.23-P1P2,911
Plekhn1_-_156228470.23-P1P2,911
Dhx16_-_35879836.23-P1P2,911
Cmpk2_+_26469219.23-P1P2,910
BC027231_+_44724347.23-P1P2,910
Qdpr_+_45450108.23-P1P2,910
Ndufb6_+_40279349.23-P1P2,910
Cstf2t_+_31083093.23-P1P2,910
Pdlim2_-_70174979.23-P2,910
Cyp26b1_+_84588805.23-P1P2,910
Thtpa_+_55095128.23-P1P2,909
Serpinf1_+_75422494.23-P1P2,909
Gemin8_-_166170562.23-P1P2,909
Anxa7_-_20479873.23-P1P2,909
Pttg1ip_+_77581804.23-P1P2,909
Sfi1_-_3193399.23-P1P2,908
Zfp770_+_114201410.23-P1P2,908
Zfp39_-_58904148.23-P1P2,908
Syt7_-_10389250.23-P1P2,908
Csnk2b_+_35121203.23-P1P2,908
Tnfrsf12a_+_23677416.23-P1P2,908
Ttll5_-_85825134.23-P1P2,908
Dpp10_-_124046048.23-P1P2,908
Inf2_+_112604186.23-P2,908
Creb1_+_64532868.23-P1P2,908
Fxyd2_-_45403233.23-P2,907
Mcts2_-_152687215.23-P1P2,907
2410131K14Rik_+_118245600.23-P1P2,907
Rac1_+_143527907.23-P1P2,907
Slc29a1_-_45595487.23-P1,907
Epb4.1l4a_+_34006923.23-P1P2,907
Gsn_+_35282461.23-P2,906
Cdhr1_+_37098194.23-P1P2,906
Ctage5_-_59131536.23-P1P2,906
Mx2_-_97536197.23-P1P2,905
Stc2_-_31370092.23-P1P2,905
Tmem115_-_107534126.23-P1P2,905
Gdf10_+_33923847.23-P1P2,905
Atm_+_53536549.23-P1P2,905
Suv420h1_+_3767970.23-P1P2,905
Gpx7_+_108406673.23-P1P2,905
Ensa_-_95625181.23-P1P2,904
Qtrt1_-_21412020.23-P1P2,904
Slc39a9_+_80644302.23-P1P2,904
Cops7b_+_86582930.23-P2,904
Bcl11a_+_24080730.23-P2,903
Tomm20_-_126945861.23-P1P2,903
Mro_-_73863739.23-P2,903
Pla2g4b_-_120027545.23-P1,902
Sh2d3c_+_32727695.23-P1,902
Siva1_-_112645144.23-P1P2,902
Zfml_-_83914450.23-P1P2,902
Bcl10_+_145924366.23-P1P2,902
B3gnt1_+_5038937.23-P1P2,902
Calcoco1_+_102722046.23-P1P2,902
Skp1a_+_52232304.23-P1P2,902
Jmjd7_-_120027545.23-P1,902
B3galt4_-_33951444.23-P1P2,901
Col4a3bp_-_96542798.23-P1P2,901
1700049G17Rik_+_27929219.23-P1P2,901
Lgmn_-_102439668.23-P1P2,901
Srp54a_+_55080430.23-P1P2,901
2700097O09Rik_+_55080430.23-P1P2,901
Pdhb_+_8172943.23-P1P2,900
Slc16a1_-_104638696.23-P1P2,900
Slc38a4_+_97030889.23-P1,900
Bcl11a_+_24078083.23-P1,900
Rsl1d1_+_11203209.23-P1P2,900
Bcr_+_75060641.23-P1P2,899
Abcc5_-_20426286.23-P1P2,899
Sema5b_+_35541521.23-P1P2,899
Bnip1_+_26781102.23-P1P2,899
Cyp2u1_+_131303137.23-P1P2,899
Sorcs3_+_48206231.23-P1P2,898
Pms2_+_143910013.23-P1P2,898
Cdk18_-_132139638.23-P1P2,898
Atp5j2_+_145191428.23-P1P2,898
Slc15a4_-_127632862.23-P2,898
Ppapdc2_-_28964028.23-P1P2,897
Sdsl_-_120467307.23-P1,897
non-targeting_01992,897
Cttnbp2_-_18514578.23-P1P2,897
P4ha2_-_54101059.23-P1,897
Grin2d_-_45866986.23-P1,897
Fbxl4_-_22357610.23-P1P2,896
Snx18_+_113618520.23-P1P2,896
Sdccag3_+_26389275.23-P1P2,896
Endog_+_30171556.23-P1P2,895
Epdr1_-_19619748.23-P1P2,895
Arhgap4_-_73921888.23-P1P2,895
Ly96_-_16688477.23-P1P2,895
Naa10_-_73921888.23-P1P2,895
Ubxn8_-_33641943.23-P1P2,895
Lars2_-_123366971.23-P1P2,894
Eif3g_-_20898608.23-P1P2,894
Ddx3x_+_13281035.23-P1P2,894
Ocel1_-_71371367.23-P1P2,894
Pex19_-_172126784.23-P1P2,894
Prkag1_+_98831226.23-P1P2,894
Lta4h_-_93453459.23-P1P2,894
Zfp58_-_67526133.23-P1,893
Pnma1_-_84148397.23-P1P2,893
Zfp87_-_67526133.23-P1P2,893
Sntb2_-_106935833.23-P1P2,893
Tial1_-_128461332.23-P1P2,893
Eif5a_+_69921269.23-P1P2,893
Sec11c_+_65800781.23-P1P2,893
Pcp4l1_+_171196173.23-P1P2,893
Arhgap5_-_52504059.23-P1P2,893
Nipa1_-_56019514.23-P1P2,893
Bzw2_+_36156646.23-P1P2,893
Sema5b_-_35541402.23-P1P2,893
Slc39a1_-_90248292.23-P1P2,892
Bsdc1_-_129464585.23-P2,892
Slc4a3_+_75546459.23-P1P2,892
Lactb2_-_13660466.23-P1P2,892
Zmat4_+_23669713.23-P1P2,892
Zmat4_-_23669733.23-P1P2,892
Slc26a2_-_61211455.23-P1P2,892
Lekr1_+_65666290.23-P1P2,891
Usp49_-_47611647.23-P1P2,891
BC023829_+_70477077.23-P1P2,891
Syde2_-_145987906.23-P1P2,891
Med20_-_47611647.23-P1P2,891
Mcm3ap_-_76468981.23-P1P2,891
Papd7_-_69534129.23-P1P2,891
Slitrk5_-_111675147.23-P1P2,891
Actr3b_-_25760017.23-P1P2,890
Murc_+_48663554.23-P1P2,890
Ssr3_-_65392557.23-P1P2,890
Clcn6_+_148038770.23-P1P2,890
Limk2_-_3409084.23-ENSMUST00000101638.3,890
Sox5_+_144209644.23-ENSMUST00000038815.7,890
Nudcd1_-_44427442.23-P1P2,890
Junb_+_84978675.23-P1P2,890
Cdkn2c_+_109666377.23-P1,889
Rab27b_-_70053389.23-P1,889
Pnp2_-_50956196.23-P1P2,889
Unc5c_+_141465626.23-P1P2,889
Ovca2_+_75178791.23-P2,889
Sorbs3_-_70206053.23-P2,889
non-targeting_01707,888
Pafah2_-_134397410.23-P2,888
Plekhg4_-_105374935.23-P2,888
2310047M10Rik_+_69059785.23-P1P2,888
Sap30bp_-_115933678.23-P1P2,888
P2rx7_-_122643936.23-P1P2,888
Cacnb1_-_98018292.23-P2,888
Mdn1_+_32657196.23-P1P2,888
Iah1_-_21316459.23-P1P2,887
Ddi2_-_141723183.23-P1P2,887
Rtel1_-_181319994.23-P1P2,887
Pkd2l2_-_34409454.23-P1P2,887
Engase_+_118476992.23-P1P2,887
Cbr3_+_93683295.23-P1P2,887
Esyt2_-_116281318.23-P1P2,887
Acin1_-_54686547.23-P1P2,887
Cdk8_-_146231273.23-P1P2,887
Sgpp1_-_75735624.23-P1P2,887
Chrm5_-_112480740.23-ENSMUST00000099589.2,886
Neurl4_+_69901880.23-P1P2,886
Itih3_-_30923525.23-P1P2,886
Gm11744_+_116657175.23-P1,886
Gtf2a1_+_91589958.23-P1P2,885
Per1_+_69099004.23-P2,885
Ccdc109b_-_129969745.23-P1P2,885
Coch_+_51593438.23-P1P2,885
Pno1_-_17211543.23-P1P2,885
Slc25a42_+_70212210.23-P1P2,885
Csmd1_-_17534937.23-P1P2,884
Gas7_-_67586750.23-P1P2,884
Lrrn4cl_+_8851003.23-P1P2,884
Reep2_+_34840705.23-P1P2,884
"Asap1_-_64349807.23-ENSMUST00000175793.1,ENSMUST00000177035.1,ENSMUST00000176014.1",884
2300009A05Rik_-_63399201.23-P1P2,884
Crym_+_120201915.23-P1P2,884
Cdh13_+_118283868.23-P1P2,883
Senp3_-_69681819.23-P1P2,883
Clip4_+_71769728.23-P1,883
Cbll1_+_31499531.23-P1P2,883
Robo1_-_72663355.23-P1P2,883
Slc38a2_-_96699442.23-P1P2,883
Atp6ap2_+_12587873.23-P1P2,883
Ssr1_+_37994101.23-P1P2,882
1600002K03Rik_-_80172968.23-P1P2,882
Myl6b_+_128498626.23-P1P2,882
Gnl1_-_35979996.23-P1P2,882
Zbtb26_-_37443066.23-P1P2,882
Dpysl4_+_139086085.23-P1P2,882
Stk32c_-_139213318.23-P2,882
Lrrc27_-_139213318.23-P1P2,882
Wdr92_+_17212276.23-P1P2,882
Zbtb6_-_37443066.23-P2,882
Rnf113a2_+_84417285.23-P1P2,882
Siva1_-_112645168.23-P1P2,882
Bcl2a1b_-_89199766.23-P1P2,881
Mthfs_-_89199766.23-P2,881
Dll1_+_15375912.23-P1P2,881
Dcn_+_97479652.23-P1P2,881
Cdr1_+_61185527.23-ENSMUST00000166381.1,881
Ints4_-_97481102.23-P1P2,881
Oaz3_-_94436589.23-P1P2,880
Rph3a_+_121009362.23-P1P2,880
Nradd_-_110624370.23-P1P2,880
Cwc22_+_77945999.23-P1P2,880
Ash2l_+_25847614.23-P2,880
Rasl11b_+_74195310.23-P1P2,880
Pclo_-_14515001.23-P1P2,880
Cab39_-_85793757.23-P1P2,880
Zfp84_+_29768616.23-P1P2,879
Nup85_+_115581834.23-P2,879
Sparc_-_55419791.23-P1P2,879
Pdss2_+_43221562.23-P1P2,879
5730559C18Rik_+_136230301.23-P1,879
Smchd1_-_71475295.23-P1P2,879
Tmem106a_+_101582321.23-P1P2,879
Rpl36a_+_134585665.23-ENSMUST00000113211.1,878
Slit1_-_41743597.23-P1P2,878
Zfp770_+_114201375.23-P1P2,878
1810011O10Rik_+_24438825.23-P1P2,878
Zdhhc24_+_4878733.23-P1P2,878
Elk4_-_132007653.23-P1P2,878
Adam1a_+_121521501.23-P1P2,878
Fam183b_+_58801875.23-P1P2,878
Cyp26b1_-_84588696.23-P1P2,878
Ap3m2_+_22805564.23-P1P2,877
Slc44a2_-_21337870.23-P2,877
Col24a1_-_145292784.23-P1P2,877
Chmp1a_+_123212664.23-P1P2,877
Zfp101_-_33394544.23-P1P2,877
Ank3_+_69533844.23-P1P2,877
Nrxn2_+_6427866.23-ENSMUST00000137166.1,877
Anapc2_+_25272585.23-P1P2,877
Elmod2_-_83332420.23-P1P2,877
Rpl27_-_101442466.23-P1P2,877
Kdm2b_+_122988651.23-ENSMUST00000086200.4,877
Stac2_+_98053393.23-P1P2,877
Kdm2b_+_122988651.23-ENSMUST00000046073.9,877
D15Ertd621e_-_58415463.23-P1P2,877
Papd7_+_69534151.23-P1P2,877
Bckdhb_-_83925309.23-P1P2,876
Arrb2_-_70432699.23-P1P2,876
Raf1_-_115676241.23-P1P2,876
Map3k13_+_21891976.23-ENSMUST00000042065.6,876
Thg1l_+_45955383.23-P1P2,876
non-targeting_00105,876
Camk4_-_32939366.23-P1P2,876
2310045N01Rik_+_70139727.23-P1P2,876
Rrm1_+_102441902.23-P1P2,876
Mef2b_+_70139727.23-P1P2,876
Gm1604b_-_7026299.23-ENSMUST00000089120.5,875
Sco1_-_67052726.23-P1P2,875
Gm2a_-_55098150.23-P1P2,875
Zcchc10_+_53324709.23-P1P2,875
Zmynd8_-_165858131.23-P2,875
Ppp2r5c_-_110485992.23-P1P2,875
Rps23_+_90923363.23-P1P2,875
Cdv3_-_103365664.23-P1P2,875
Atp6v0c_-_24169447.23-P1P2,875
Pdcd2l_-_34196652.23-P1P2,875
Snupn_-_56950927.23-P1P2,875
Ndufb10_+_24724372.23-P1P2,875
Nsg2_+_32000505.23-P1P2,874
Atl2_+_79895979.23-P1P2,874
E2f3_+_29984293.23-P2,874
Apbb2_+_66618630.23-P1P2,874
Arl4c_+_88702118.23-P1P2,874
Cnn3_-_121426658.23-P1P2,874
Sec13_-_113740479.23-P1P2,874
Sart3_-_113771601.23-P1P2,873
Crhr2_-_55132963.23-P1P2,873
Rplp0_+_115559509.23-P1P2,873
Ube2v2_-_15594451.23-P1P2,873
Got2_-_95888373.23-P1P2,873
Cdc26_-_62408372.23-P1P2,873
"Baz2a_+_128092718.23-ENSMUST00000170054.2,ENSMUST00000045621.8",873
Cenpb_+_131179790.23-P1P2,873
Snrpn_+_60005150.23-P1P2,873
Ltk_-_119758493.23-P1P2,872
non-targeting_01797,872
Nedd4_-_72662542.23-P1P2,872
Pnrc2_+_135873760.23-P1P2,872
Crhr2_+_55132945.23-P1P2,872
Trpv6_-_41636395.23-P1P2,872
Surf1_+_26916283.23-P1P2,872
Sgk3_-_9848370.23-P2,871
1810013L24Rik_-_8830157.23-P1P2,871
Sox7_+_63943774.23-P1P2,871
Pls1_-_95815283.23-P1,871
Slc35e2_+_155601915.23-P1P2,871
Cdk1_+_69352859.23-P1P2,871
Srp19_-_34331189.23-P1P2,871
Dclre1c_+_3424181.23-P1P2,871
Pou3f2_+_22488272.23-P1P2,871
Nr1h4_-_89533591.23-P2,871
Atp6v1b2_+_69088834.23-P1P2,870
Zbtb9_-_26973190.23-P1P2,870
Cdc14b_-_64248604.23-P2,870
Smarcc1_-_110132062.23-P1P2,870
Ggnbp1_-_26973190.23-P1,870
Tgfb1i1_-_128246998.23-P1P2,870
Depdc5_-_32863815.23-P1P2,870
Plvap_-_71511692.23-P1P2,870
Limk2_-_3409129.23-ENSMUST00000101638.3,870
Enox1_+_77156851.23-P1P2,870
Tnrc18_+_142817593.23-P1P2,870
Ccdc163_+_116708592.23-P1P2,870
Dcaf17_+_71055817.23-P1P2,869
Pcdhb20_-_37504335.23-P1P2,869
Pld2_-_70540344.23-P1P2,869
Ctrl_-_105933815.23-P1P2,869
2410016O06Rik_-_83950671.23-P1P2,869
Arl4d_-_101665647.23-P1P2,869
Gtf2f2_-_76010829.23-P1P2,869
Sgsm3_-_80977817.23-P1P2,869
Gdpd2_-_100730129.23-P1P2,869
Clcn5_+_7188699.23-ENSMUST00000004428.7,868
Slc26a2_+_61211386.23-P1P2,868
Kif2a_+_107021678.23-P1P2,868
Ch25h_-_34474904.23-P1P2,868
non-targeting_04250,868
Slc35b1_+_95384961.23-P1P2,868
Prrt1_+_34629587.23-P1P2,868
Ust_+_8518797.23-P1P2,868
Glo1_+_30612630.23-P1P2,868
Ap3m1_+_21052138.23-P1P2,868
Commd7_+_153632719.23-P1P2,867
Tnpo3_-_29609830.23-P1P2,867
Arhgef4_+_34750632.23-P2,867
Nr2e1_+_42583572.23-P1P2,867
Ctsz_-_174438824.23-P1P2,867
Ss18l1_+_180042797.23-P1P2,867
Nlrx1_+_44267978.23-P1P2,867
Necab1_-_15149014.23-P1P2,867
1810037I17Rik_+_122924651.23-P1P2,867
Gm2382_+_88719541.23-ENSMUST00000113110.3,866
Mrpl50_+_49521015.23-P1P2,866
Cdc45_-_18811575.23-P1P2,866
Tbl3_+_24707560.23-P1P2,866
Med18_+_132463898.23-P1P2,866
Mthfs_-_89211427.23-P1,866
non-targeting_04070,866
Kif19a_+_114765447.23-P1P2,866
Prpf3_+_95855776.23-P1P2,866
Fam57b_+_126823282.23-P1P2,866
Mks1_-_87853280.23-P1P2,865
Ccdc138_-_58498008.23-P1P2,865
Recql5_+_115933423.23-P1P2,865
Tceal3_-_136666508.23-P1P2,865
Sfmbt2_-_10370561.23-P1,865
Rbm6_+_107872448.23-P1P2,865
Commd10_-_46958934.23-P1P2,865
Dgke_+_89060686.23-P1P2,865
Cdk16_-_20688688.23-P1P2,865
C1s_+_124542058.23-P1P2,865
Pus7_-_23783620.23-P1P2,865
Slc39a10_-_46853521.23-P1P2,865
Ip6k2_-_108783820.23-P1,865
Synpo_+_60624169.23-P1,865
Cct5_-_31601697.23-P1P2,865
Cdh20_-_104768599.23-P1P2,865
Foxj2_-_122820004.23-P1P2,865
Rnf167_-_70647308.23-P1P2,864
Mapk14_-_28691598.23-P1P2,864
Agap3_-_24451987.23-P1P2,864
Park7_+_150909840.23-P1,864
Cdkl1_+_69790637.23-P1P2,863
Cdk1_+_69352814.23-P1P2,863
Cenpc1_-_86065284.23-P1P2,863
Ndufs4_+_114388008.23-P1P2,863
Commd3_-_18672453.23-P1P2,863
Sgpp1_+_75735627.23-P1P2,863
Sirt2_-_28766834.23-P1P2,863
Csnk2b_-_35121231.23-P1P2,863
Rxfp1_-_79737872.23-P1P2,863
2610015P09Rik_-_43889967.23-P1P2,863
Scg5_-_113829042.23-P1P2,862
Rpl11_+_136053276.23-P1P2,862
C1galt1_+_7845310.23-P1P2,862
Susd4_-_182764334.23-P1P2,862
Slc38a4_+_97055914.23-P2,862
Cdk5rap3_-_96916316.23-P1P2,862
Crcp_-_130029328.23-P1P2,862
Cib2_+_54559966.23-P1P2,862
Fbll1_-_35798561.23-P1P2,862
Wdr83_+_85080264.23-P1P2,862
Spata2_-_167492996.23-P1P2,862
Ncoa4_+_32165840.23-P2,861
Plb1_+_32247521.23-P1P2,861
Col24a1_+_145292758.23-P1P2,861
Actr3_+_125435548.23-P1P2,861
Rdh13_+_4445584.23-P1P2,861
Zfp12_-_143235404.23-P1P2,861
Myef2_-_125123170.23-P1P2,861
Slc16a8_+_79254667.23-P1P2,861
non-targeting_04253,861
Hsp90ab1_+_45573215.23-P1,861
Ndufb11_+_20617014.23-P1P2,861
Mdh1_+_21571778.23-P1P2,861
Bccip_-_133709369.23-P1P2,861
Cfl1_-_5491009.23-P1P2,861
Fsd1_-_55986548.23-P1P2,860
Prcc_+_87885595.23-P1P2,860
Praf2_-_7728592.23-P1P2,860
St8sia4_-_95667418.23-P1P2,860
Cabin1_+_75764305.23-P1P2,860
Ubxn1_+_8871640.23-P1P2,860
Cdk5rap1_+_154372682.23-P1,860
Atp1a3_-_25005818.23-P1P2,860
Plekhm2_+_141641920.23-P2,860
Rusc1_+_89093287.23-P1P2,860
Pin1_+_20652396.23-P1P2,860
Phactr4_+_132422397.23-P1P2,860
Upf3a_+_13785674.23-P1P2,859
Clvs2_-_33624170.23-P1P2,859
Elfn2_+_78718513.23-P1P2,859
Cyp20a1_+_60343407.23-P1P2,859
Slc12a4_-_105966017.23-P1P2,859
Cdk13_-_17805107.23-P1P2,859
Rpl29_-_106429652.23-P1P2,859
Nucb1_+_45510314.23-P1P2,859
Cpt1a_+_3323356.23-P1P2,859
Slc35a3_+_116711993.23-P1P2,859
Ovgp1_-_105980220.23-P2,859
Tuba1c_-_99030019.23-P1P2,859
Calr3_+_72443673.23-P1,858
Nell1_-_49975297.23-P1P2,858
Bnip3l_+_67008826.23-P1,858
Cxadr_+_78301743.23-P1P2,858
Pqlc2_+_139310645.23-P1P2,858
Slc25a29_+_108835848.23-P1P2,858
Gdap2_-_100162536.23-P1P2,858
Gpd1_-_99717610.23-P1P2,858
non-targeting_03626,858
Slc7a10_-_35186442.23-P1P2,857
Mef2b_+_70139783.23-P1P2,857
Bpnt1_-_185332230.23-P1P2,857
Pdcd5_+_35647423.23-P1P2,857
non-targeting_02594,857
Slc10a3_+_74373230.23-P1P2,857
2310045N01Rik_+_70139783.23-P1P2,857
Mrpl35_+_71823769.23-P1P2,857
Plec_+_76195422.23-P1,857
Cox7c_-_86046450.23-P1P2,857
Gstm7_-_107931677.23-P1P2,857
Rlbp1_+_79386519.23-P1P2,857
Tmem108_+_103761753.23-P1P2,857
Nosip_-_45062552.23-P1P2,856
Cd14_-_36726595.23-P1P2,856
Isca2_+_84773316.23-P1P2,856
Cd151_+_141468871.23-P2,856
Rasd2_+_75213486.23-P1P2,856
Setd8_-_124440008.23-P2,856
Fbxo4_-_3979516.23-P1P2,856
Pamr1_-_102550194.23-P1P2,856
Mboat7_-_3692755.23-P1P2,856
Far1_-_113513944.23-P1P2,856
Il17rc_+_113471892.23-P1P2,856
Zbtb26_+_37443107.23-P1P2,855
Zfp617_+_71908651.23-P1,855
Zfp882_+_71908651.23-P1P2,855
Bbs1_-_4906547.23-P1P2,855
Prdm16_-_154636766.23-P1P2,855
4930432K21Rik_+_84148340.23-P1P2,855
Fance_-_28313595.23-P1P2,855
Bri3bp_+_125441692.23-P1P2,855
Pamr1_-_102550209.23-P1P2,855
Hist2h2be_-_96221205.23-P1P2,855
Asph_+_9669048.23-P1P2,855
Zbtb6_+_37443107.23-P2,855
Fbxw5_-_25500886.23-P1P2,854
Rnf135_+_80183885.23-P1P2,854
Cdkl1_-_69790701.23-P1P2,854
2810021J22Rik_+_58867302.23-P1P2,854
Chst2_-_95407205.23-P1P2,854
Vps41_-_18717346.23-P1P2,854
Asxl3_+_22344908.23-P1P2,854
Slc38a9_-_112660809.23-P1P2,854
Slc4a10_-_62046772.23-P1P2,854
Ptms_+_124917552.23-P1P2,854
Scand1_+_156312506.23-P1P2,854
BC018242_-_21937062.23-P1P2,854
Rpa3_-_8258670.23-P1P2,854
non-targeting_04011,853
Cplx2_+_54371539.23-P1P2,853
Fosl2_+_32136534.23-P1P2,853
Ccl12_+_82101939.23-P1P2,853
Znhit1_+_136987482.23-P1P2,853
Sec23ip_-_128745046.23-P1P2,853
Pik3cb_-_99140144.23-P1P2,853
Dapp1_-_137981533.23-P1P2,853
Atp6v0c_+_24169395.23-P1P2,852
Rhov_-_119271171.23-P1P2,852
Cdc5l_-_45433720.23-P1P2,852
Ttc33_-_5185748.23-P1P2,852
Dclk3_+_111439359.23-P1P2,852
Ptgr1_-_58986906.23-P1P2,852
Slc25a12_-_71367579.23-P1P2,852
Stk17b_+_53785141.23-P1P2,851
Cd93_-_148443505.23-P1P2,851
Slc8a2_-_16130688.23-P1P2,851
Eml2_+_19181483.23-P1,851
Snx8_-_140360380.23-P2,851
Myl12b_+_70990471.23-P1P2,851
Bcl2l1_-_152830428.23-P1,851
Hspe1_+_55088571.23-P1P2,851
Bcl2l1_+_152831684.23-P2,851
Pcdhb15_-_37473584.23-P1P2,851
Ethe1_-_24587572.23-P1P2,850
Sgsh_-_119355442.23-P1P2,850
2410004B18Rik_-_145938076.23-P1P2,850
Calm3_-_16924066.23-ENSMUST00000019514.9,850
Celf5_+_81482619.23-P1P2,850
Syap1_-_162888384.23-P1P2,850
Slc2a1_-_119108871.23-P1P2,850
Zfp575_-_24587572.23-P1P2,850
H1f0_-_79028520.23-P1P2,850
Cadps_-_12823053.23-P1P2,850
Epas1_+_86753764.23-P1P2,850
Cttn_+_144470490.23-P1,850
Uchl3_-_101654052.23-P1P2,850
Srrm4_+_116591795.23-P1P2,850
Ubqln2_-_153498221.23-P1P2,849
Zfp438_+_5334351.23-P1P2,849
Mcm8_+_132816239.23-P1P2,849
Snai1_+_167538260.23-P1P2,849
Pik3r3_-_116221709.23-P1P2,849
Pdgfrl_+_40926317.23-P1P2,849
Crabp1_-_54764851.23-P1P2,849
Wdr53_+_32247366.23-P1P2,849
Pcdhb16_-_37477845.23-P1P2,849
Rfx3_-_28011114.23-P1P2,849
Glo1_-_30612411.23-P1P2,849
Susd3_+_49248037.23-P1P2,849
Cort_+_149126623.23-P1P2,849
Slc4a1ap_+_31527034.23-P1P2,848
Apip_+_103073716.23-P1P2,848
Sla_-_66812640.23-P1,848
Psmf1_+_151741245.23-P1P2,848
Btbd1_-_81829462.23-P1P2,848
D230025D16Rik_-_105225229.23-P1P2,848
Galntl6_-_58911631.23-ENSMUST00000077447.4,848
Pdap1_+_145139968.23-P1P2,848
Tmem101_+_102156360.23-P1P2,848
Adsl_+_80948520.23-P1P2,848
Zdhhc14_+_5492882.23-P1P2,848
Ovca2_+_75178788.23-P2,848
Slc16a14_+_84935055.23-P1P2,847
Akt1_+_112674172.23-P1P2,847
Taf5_+_47067824.23-P1P2,847
Hsd17b11_+_104021739.23-P1P2,847
Itm2a_-_107403340.23-P1P2,847
Hist2h3c1_-_96246867.23-ENSMUST00000176059.1,847
Xrn2_+_147013083.23-P1P2,847
Cyb5_-_84851499.23-P1P2,847
Gap43_-_42340356.23-P1P2,847
Tesk2_+_116721202.23-P1P2,847
Ccdc28b_-_129623663.23-P1,847
Plat_-_22757989.23-P1P2,847
Gnao1_-_93810823.23-P1P2,847
BC037034_+_138263991.23-P1P2,847
Mcts2_+_152687185.23-P1P2,847
Gm2a_+_55098136.23-P1P2,846
Atp5f1_-_105959250.23-P1P2,846
non-targeting_02496,846
Mphosph6_+_117801551.23-P1P2,846
Ccdc23_-_119195417.23-P1P2,846
C1ql3_+_13011232.23-P1P2,846
Pld4_-_112760755.23-P1P2,846
Cyp2j6_-_96553457.23-P1P2,846
Safb2_+_56584478.23-P1P2,846
Oxr1_+_41449036.23-ENSMUST00000179393.1,846
Spint2_+_29281903.23-P1P2,846
Hmbox1_+_64949449.23-P1P2,846
Lgr5_+_115587525.23-P1P2,846
Scarb2_+_92505462.23-P1P2,845
Atp2b3_+_73503183.23-P1P2,845
Hspe1_-_55088613.23-P1P2,845
Utp6_-_79962161.23-P1P2,845
Fggy_+_95557516.23-P1,845
Gdi1_-_74305330.23-P1P2,845
Sirpa_-_129592913.23-P1P2,845
Ucp2_+_100493370.23-P1,845
Ppp1r8_+_132843089.23-P1P2,845
Cstf2t_-_31083237.23-P1P2,844
Rnf141_+_110844365.23-P1P2,844
Caln1_-_130447895.23-ENSMUST00000111287.1,844
Ino80d_+_63114309.23-P1P2,844
Ninl_+_151009168.23-P2,844
Zfp444_-_6172586.23-P1P2,844
Arsk_+_76098554.23-P1P2,844
Lars_-_42262027.23-P1P2,844
Slc45a1_+_150652055.23-P1P2,843
Kcnrg_-_61607524.23-P1P2,843
Pth1r_+_110747060.23-P2,843
Mcee_-_64392815.23-P1P2,843
Slc25a14_+_48623796.23-P1P2,843
Slc16a3_-_120949171.23-P1P2,843
Fam175b_-_132859337.23-P1P2,843
Zfp286_-_62789026.23-P1P2,843
Ccrn4l_+_51224815.23-P1P2,843
Tcp11l2_-_84576948.23-P1P2,843
Slc15a4_-_127617136.23-P1,843
Gbx2_-_89931131.23-P1P2,843
9430016H08Rik_+_57406802.23-P1P2,843
Gfpt2_-_49794390.23-P1P2,843
Stac_-_111690214.23-P1P2,843
Dpcd_-_45560592.23-P1P2,843
Col9a3_+_180598257.23-P1P2,843
Rrp12_+_41896157.23-P1P2,843
Ankrd24_-_81633709.23-P1P2,842
Pth1r_-_110746883.23-P2,842
Pou3f2_+_22488127.23-P1P2,842
Cenpc1_+_86065527.23-P1P2,842
Cep63_+_102626182.23-P1P2,842
Pak7_+_136387687.23-P1P2,842
C330018D20Rik_+_56975287.23-P1P2,842
2700050L05Rik_+_133637738.23-P1P2,842
Sulf2_-_166155647.23-P1P2,842
Mrpl50_+_49520992.23-P1P2,842
Cenpm_-_82244702.23-P1P2,842
Chat_-_32460840.23-P1,842
Eif1ad_-_5367079.23-P1P2,842
Dcaf4_-_83526077.23-P2,842
Pllp_+_94696216.23-P1P2,842
Anapc16_+_60002881.23-P1P2,842
Ascc1_+_60002881.23-P1P2,842
Nrip1_-_76372693.23-P1P2,842
Slc25a25_+_32423763.23-P2,842
Egr4_-_85513554.23-P1P2,842
Egr2_-_67535511.23-P2,842
Asprv1_-_86628189.23-ENSMUST00000043400.6,842
Cxcl14_+_56296334.23-P1P2,842
Med30_+_52712469.23-P1P2,842
Angel1_-_86726378.23-P1P2,841
Chmp5_+_40948643.23-P1P2,841
Ndufb11_-_20617633.23-P1P2,841
Btbd10_-_113347389.23-P2,841
Arrdc4_-_68749149.23-P1P2,841
Dcaf4_+_83520628.23-P1,841
Cxxc4_+_134236566.23-P1P2,841
Slc39a3_-_81037278.23-P1P2,841
Slc39a9_-_80644308.23-P1P2,841
Rbm10_-_20617633.23-P1P2,841
Tbkbp1_+_97150014.23-P1,841
Amt_-_108296943.23-P1P2,841
Camta2_+_70687884.23-P1P2,841
Scand1_-_156312525.23-P1P2,841
Cnot1_+_95807375.23-P1P2,841
Skap2_+_52012486.23-P1P2,841
